orig_id,gold,hypothesis,text,uqs,uqs_initial,true,false,true_initial,false_initial
1359,0,The Iraqi government has stolen full sovereignty from the Americans.,"Word that Allawi approved the attack was a clear attempt to show that the Iraqi government has taken full sovereignty from the Americans and has firm control, despite its deep reliance on the 160,000 foreign troops.",0.4441868204899969,0.4444444444444444,0.45152692437785025,0.5484730756221499,0.5,0.5
1361,1,A Filipino hostage was freed in Iraq.,A Filipino hostage in Iraq was released.,1.0,1.0,1.0,0.0,1.0,0.0
1363,0,Egyptian driver Mohammed al-Gharabawi was freed after the Saudi firm he worked for met kidnappers&apos; demands by promising to stop doing work in Iraq.,"A Filipino truck driver held hostage in Iraq for two weeks has been freed, a day after Manila withdrew its troops in response to demands from kidnappers who had threatened to behead him.",0.6605522418506835,0.5333333333333333,0.1855022324425755,0.8144977675574246,0.3,0.7
1365,0,Japan is the world&apos;s prime consumer of whale meat.,"Japan wants to hunt more than 3,000 minke whales for meat that could be worth $300 million.",0.7204054412753789,0.6444444444444445,0.14592307201619528,0.8540769279838046,0.2,0.8
1367,0,Minke whales are the smallest of the baleen whales at about 30 feet.,Baleen whales are filter feeders.,0.6523576784435867,0.5333333333333333,0.19168834184755823,0.8083116581524419,0.3,0.7
1368,1,Commercial whale hunting has been banned by the IWC.,"Japan has long sought to overturn a 1986 ban on all commercial whaling, and its proposal to allow the hunting of minke whales in the Antarctic came at the IWC&apos;s annual meeting in Italy, which, as in past years, has been dominated by the issue.",0.44121933155975934,0.4666666666666667,0.5239693674169502,0.4760306325830499,0.6,0.4
1370,0,Palestinian Prime Minister Ahmed Quriea will stay in his post but did not formally withdraw his resignation.,"Palestinian Prime Minister Ahmed Qureia has withdrawn his resignation, and agreed to stay on in his post at the urging of Palestinian President Yasser Arafat.",0.6644885105791323,0.5333333333333333,0.18328325335873438,0.8167167466412656,0.3,0.7
1372,0,"There are growing anti-Jewish sentiments and incidents in France as more than 300 anti-Semitic attacks have been reported in France so far this year, which is more than in all of 2003.",The latest French government figures show 510 anti-Jewish acts or threats in the first six months of 2004 - compared with 593 for all of last year.,0.44993399635679326,0.4666666666666667,0.5659541984955844,0.4340458015044155,0.6,0.4
1374,0,A recent study estimated that 12 million Americans have hyperhidrosis.,Eight million Americans have hyperhidrosis.,0.570237909859535,0.5333333333333333,0.2581979741188552,0.7418020258811449,0.3,0.7
1376,0,Asians have an even higher rate of incidence---1 of every 5 suffers from hyperhidrosis.,Hyperhidrosis is more common than you think. This condition affects 1 out of 25 people.,0.6605522418506835,0.5333333333333333,0.1855022324425755,0.8144977675574246,0.3,0.7
1380,0,NASA paid tribute to America&apos;s first generation of astronauts to mark the 35th anniversary of the first moon walk.,"On the 35th anniversary of the first lunar landing, NASA struggled with money problems as it aimed to return to human space flight after the Columbia disaster and ultimately put people back on the moon.",0.7788161616229373,0.6444444444444445,0.11097526675533112,0.8890247332446689,0.2,0.8
1381,1,NASA has economic problems.,"On the 35th anniversary of the first lunar landing, NASA struggled with money problems as it aimed to return to human space flight after the Columbia disaster and ultimately put people back on the moon.",0.5405372800984621,0.5333333333333333,0.7104672815452998,0.28953271845470024,0.7,0.3
1383,1,Aldrin was one of the astronauts honored by NASA at the Smithsonian National Air and Space Museum.,"The crew of Apollo 11, Neil Armstrong, Buzz Aldrin and Michael Collins, and other early astronauts were named &quot;Ambassadors of Exploration&quot; in a ceremony at the Smithsonian National Air and Space Museum.",0.501512721182633,0.5333333333333333,0.6671534303227918,0.3328465696772082,0.7,0.3
1385,0,"The National Aeronautics and Space Administration would get $229 million less than it did in 2004 and $1.1 billion less than President Bush requested, if a spending bill approved by a U.S. House of Representatives subcommittee becomes law.","Just hours before the gathering, a House appropriations subcommittee voted to cut $1.1 billion from NASA&apos;s budget request for the next fiscal year.",0.5420231637168428,0.4666666666666667,0.2860106749832837,0.7139893250167162,0.4,0.6
1387,1,Former CBS News anchor Walter Cronkite also received the ambassador honor.,One famous nonastronaut also received one of the Ambassador of Exploration awards -former CBS newsman Walter Cronkite.,0.793590297877135,0.8,0.8972621933233471,0.10273780667665282,0.9,0.1
1388,0,The astronauts were given lunar rocks that came from the 842 pounds of rocks and soil brought home from six moon expeditions from 1969 to 1972 and will be displayed in their names at the museum or educational institution of their choice.,"NASA Administrator Sean O&apos;Keefe presented the Apollo, Gemini and Mercury astronauts and survivors with commemorative plaques -- each containing a small piece of lunar rock.",0.4674981509885239,0.4666666666666667,0.3880576889816725,0.6119423110183275,0.4,0.6
1389,0,NASA Administrator Sean O&apos;Keefe has said shuttle astronauts will not make a repair call to the orbiting observatory because it would be too risky.,"NASA Administrator Sean O&apos;Keefe presented the Apollo, Gemini and Mercury astronauts and survivors with commemorative plaques - each containing a small piece of lunar rock.",0.7530917104365109,0.6444444444444445,0.12588284170253777,0.8741171582974623,0.2,0.8
1390,1,About four million people out of Vietnam&apos;s population of 81 million regularly use the Internet.,"Only around four million people out of a population of 81 million people regularly surf the Internet in Vietnam, mainly through cyber-cafes.",0.7887656580967755,0.8,0.8947181428152374,0.10528185718476264,0.9,0.1
1393,1,The regulations are the latest ones in a string of recent measures aimed at cracking down on &quot;bad information&quot; circulated over the Internet.,"The directive, issued by Vietnam&apos;s Minister of Post and Telecommunications Do Trung Ta on Monday, is the latest in a string of measures unveiled in recent months to prevent &quot;bad and poisonous information&quot; being circulated online.",0.755339259277923,0.8,0.8749119092014512,0.12508809079854877,0.9,0.1
1398,1,Seagate Technology Inc. posted revenues of $1.34 billion.,Seagate Technology Inc. reported a loss of $33 million on revenue of $1.34 billion.,0.8811107222770224,0.8,0.9438817167758781,0.05611828322412208,0.9,0.1
1401,0,"Excluding these items, Seagate would have posted earnings of $462 million, or 93 cents a share.","Excluding restructuring costs and the associated tax impact, net income for the recent quarter would have been $4 million, Seagate said.",0.513383886573373,0.4666666666666667,0.3174586863630308,0.6825413136369692,0.4,0.6
1405,1,The original Napster shut down after the music industry sued.,"Napster was originally a free pioneer file-swapping service, which was forced to shut down in 2001 after a painstaking legal battle with recording companies.",0.6039194596237611,0.5333333333333333,0.7705344241140659,0.22946557588593397,0.7,0.3
1407,0,"An 8-year fight ends over a 9,200-year-old man.","It&apos;s troubling that it took an eight-year, multimillion-dollar legal fight with a government that was bent on siding with religion over the right to study a 9,300-year-old skeleton.",0.445143909930552,0.4444444444444444,0.4516613808135469,0.5483386191864531,0.5,0.5
1410,0,Jim Chatters of Bothell is the scientist who first studied the skeleton after it was found on a Columbia River bank in 1996.,"The Nez Perce, Umatilla, Yakama and Colville tribes filed a claim to the skeleton shortly after it was unearthed on 31 July, 1996, on a wide bank of the Columbia river at Kennewick in Washington State.",0.8703776551376073,0.8,0.0615122356931962,0.9384877643068038,0.1,0.9
1411,0,"The skeleton, among the oldest in America, bears little physical resemblance to any present-day Americans.","The accidental discovery of its skull by two young men walking along the Columbia River caused a sensation, not only because of its age but also because some features did not resemble those of modern American Indians, as would have been expected then.",0.5229821373457475,0.5333333333333333,0.3076674961729398,0.69233250382706,0.3,0.7
1412,1,Scientists say that Kennewick man&apos;s skeleton could provide valuable information about the early settling of the Americas.,"Anthropologists say that Kennewick man&apos;s remains are part of an expanding body of evidence showing that American Indians, long thought to have been the original inhabitants of the Americas, may not have been the first people to live on the continents.",0.5572844774715626,0.5333333333333333,0.728691904577909,0.2713080954220909,0.7,0.3
1417,0,The number of pieces of skeleton have grown since they&apos;ve been lying in the cabinet.,The plaintiffs are also concerned by suggestions the bones may have deteriorated in the eight years since they was pulled from the sediment.,0.6837566248784264,0.6444444444444445,0.17006396130933085,0.8299360386906692,0.2,0.8
1418,1,A Martian meteorite was discovered by scientists in Antarctica.,"Scientists on Earth, too, are gathering data on Mars: researchers from the U.S. Antarctic Search for Meteorites Program announced yesterday the discovery of a Martian meteorite recovered 750 kilometers from the South Pole.",0.587789383849525,0.6444444444444445,0.7572842437417191,0.24271575625828093,0.8,0.2
1420,0,Insurgents slaughtered by American ground forces.,The American ground forces clashed with the insurgents for hours.,0.5318133524517105,0.4666666666666667,0.2978091236210101,0.7021908763789899,0.4,0.6
1421,0,The Gaza unrest spurred Ahmed Qurei into quitting.,"The Gaza unrest prompted Ahmed Qurei, prime minister, to threaten to quit.",0.6393646052397507,0.5333333333333333,0.201149035322406,0.798850964677594,0.3,0.7
1422,1,The Gaza unrest triggered Ahmed Qurei&apos;s threat to quit.,"The Gaza unrest prompted Ahmed Qurei, prime minister, to threaten to quit.",0.7612701422965169,0.8,0.8790797345045446,0.12092026549545548,0.9,0.1
1423,1,Mr Arafat&apos;s opponents accuse him of being responsible for the mounting lawlessness in the Palestinian territories.,Mr Arafat&apos;s opponents still blame him for the mounting lawlessness in the Palestinian territories.,0.7570255435291706,0.8,0.876431678622691,0.12356832137730898,0.9,0.1
1424,0,Mr Arafat&apos;s opponents appealed to him to stop the mounting lawlessness in the Palestinian territories.,Mr Arafat&apos;s opponents still blame him for the mounting lawlessness in the Palestinian territories.,0.5383828164355046,0.4666666666666667,0.28930556301356924,0.7106944369864308,0.4,0.6
1425,0,Freed Iraqi hostage Angelo de la Cruz pays a visit to President Arroyo.,Freed Iraqi hostage Angelo de la Cruz thanks President Arroyo for helping secure his release.,0.6393646052397507,0.5333333333333333,0.201149035322406,0.798850964677594,0.3,0.7
1427,0,Stephen Hawking lied about what happens when matter is sucked into a black hole.,"Stephen Hawking, a chap who knows a bit about physics, admitted yesterday that he was wrong about what happens when matter is sucked into a black hole.",0.6402823308714141,0.5333333333333333,0.20046335456674813,0.7995366454332518,0.3,0.7
1432,0,The report backs intelligence agencies.,The report faults intelligence agencies for a &quot;lack of imagination&quot; in not anticipating that al Qaeda could attack the United States using hijacked aircraft.,0.7390001372616768,0.6444444444444445,0.13423707662845907,0.8657629233715409,0.2,0.8
1440,1,The prosecutor told the court that &quot;distress&quot; in one of the children is ascribed to the incident.,The prosecutor told the court that the incident had caused &quot;distress&quot; to one of the children.,1.0,1.0,1.0,0.0,1.0,0.0
1441,0,Frenchman Thomas Voeckler provides data on the Tour de France.,Frenchman Thomas Voeckler still leads the Tour de France by 22 seconds and other contenders have drifted away.,0.5655442204597683,0.4666666666666667,0.26248571041224333,0.7375142895877567,0.4,0.6
1442,0,Frenchman Thomas Voeckler pollutes the Tour de France.,Frenchman Thomas Voeckler still leads the Tour de France by 22 seconds and other contenders have drifted away.,0.6466310894706591,0.5333333333333333,0.19542046050543405,0.804579539494566,0.3,0.7
1445,0,Black holes can regain some of their mass by radiating energy.,Black holes can lose mass by radiating energy in the form of &quot;Hawking radiation&quot;.,0.4831128103472926,0.4444444444444444,0.35870288911417103,0.6412971108858289,0.5,0.5
1447,1,Researchers have found that some people inherit a genetic makeup that makes them more inclined to aggression and violence.,Researchers have found evidence that some people inherit a genetic makeup that makes them more prone to aggression and violence.,1.0,1.0,1.0,0.0,1.0,0.0
1451,1,Radovan Karadzic is the leader of the Bosnian Serbs.,Bosnian Serb leader Radovan Karadzic has repeatedly boasted that American troops would be sent home in body bags if they intervened.,0.7069063712901457,0.6444444444444445,0.8455264141258964,0.15447358587410373,0.8,0.2
1459,0,Howard Stern works for K-Rock.,"&quot;I&apos;ve been a Howard Stern fan since his WNBC (a New York radio station) days and I was one of the ones at New Line who sought him out,&quot; says Mike DeLuca, president of New Line Cinema production.",0.5708766101688441,0.4666666666666667,0.25736281864080957,0.7426371813591903,0.4,0.6
1461,1,Alfred Hitchcock directed &quot;North by Northwest.&quot;,On screens instead is a stab at the kind of thriller/romance combination that Alfred Hitchcock turned out in treats like &quot;North by Northwest.&quot;,0.4541181019714516,0.4666666666666667,0.5782100929684846,0.42178990703151553,0.6,0.4
1462,0,Charles Bukowski died of pneumonia.,"Los Angeles poet and fiction writer Charles Bukowski, who died of leukemia on March 9 at the age of 73, managed to create a life worthy of his face.",0.7119215781487733,0.6444444444444445,0.1515011010140288,0.8484988989859712,0.2,0.8
1468,1,"Jerusalem is a Holy City for Jews, Christians and Muslims.","Jerusalem, now controlled by Israel, is considered a holy city by Jews, Muslims and Christians.",0.8600610754808813,0.8,0.9330989124511677,0.0669010875488323,0.9,0.1
1469,0,The Eurotunnel cost 10 thousand million pounds.,"The official state opening on May 6 of the $14.82-billion project will go on as planned, and Eurotunnel said it is working to start up services soon after that deadline.",0.8788213560057043,0.8,0.05733355807238377,0.9426664419276162,0.1,0.9
1470,1,The Eurotunnel was inaugurated in May.,"The official state opening on May 6 of the $14.82-billion project will go on as planned, and Eurotunnel said it is working to start up services soon after that deadline.",0.47004784112940023,0.4666666666666667,0.6163774168052377,0.3836225831947623,0.6,0.4
1472,1,The Chinese currency is called yuan.,"Since the beginning of this year, pork, the most important meat in the Chinese diet, has jumped to 7.28 yuan (86 cents) a pound, up from 4.55 yuan (54 cents).",0.7151804436770238,0.6444444444444445,0.85058063389758,0.1494193661024199,0.8,0.2
1475,1,Yeltsin came to power in 1991.,The people who gave Yeltsin a solid majority in his presidential run in 1991 now accord him a 19% approval rating -- his lowest ever -- according to a recent national poll.,0.6210183612277057,0.6444444444444445,0.7843822213531644,0.21561777864683554,0.8,0.2
1476,1,Haiti is in the Caribbean.,"Chechnya is Russia&apos;s Haiti -- a mountainous, ethnic enclave half the Caribbean nation&apos;s size but more dangerous.",0.5875117415615335,0.6444444444444445,0.7562937655693243,0.24370623443067585,0.8,0.2
1479,0,Kurt Cobain was the singer and head of Nirvana.,"In fact, the Smashing Pumpkins -- who were bumped into the headline slot after Nirvana pulled out of the tour shortly before Kurt Cobain&apos;s suicide -- have far exceeded expectations.",0.5880928910423019,0.5333333333333333,0.24258735051514652,0.7574126494848534,0.3,0.7
1480,1,Sweden won the Davis Cup.,"Names in the News After Sweden swept three tennis matches to capture the Davis Cup, Yevgeny Kafelnikov restored a little Russian pride by defeating Stefan Edberg, 4-6, 6-4, 6-0, in Moscow.",0.8597855495680115,0.8,0.9329910629825692,0.06700893701743088,0.9,0.1
1481,1,The Houston Rockets won the NBA Championships.,"Dan Shaughnessy in the Boston Globe on why the defending NBA champion Houston Rockets don&apos;t get more respect: &quot;There&apos;s year-round heat and humidity, an airport about 100 miles from downtown and the building with the most sports tradition is Elvin Hayes&apos; car dealership.&quot;",0.7643902215392941,0.8,0.8805494968531288,0.1194505031468712,0.9,0.1
1482,0,The WB and the IMF were created at the Bretton Woods conference.,"The Commission on the Future of the Bretton Woods Institutions, headed by former Federal Reserve Chairman Paul A. Volcker, says in a study coinciding with the 50th anniversary of the International Monetary Fund and World Bank that the two institutions need basic changes.",0.647886675566972,0.5333333333333333,0.19537691929032439,0.8046230807096757,0.3,0.7
1483,1,The currency of Vietnam is the dong.,"The measures require Vietnamese organizations to channel the hard currency they earn through banks rather than holding it in cash, and for most cash payments to be made in dong.",0.520912776538266,0.5333333333333333,0.6900688791188281,0.3099311208811719,0.7,0.3
1485,0,Ireland has the highest European birth rate.,"At present the UK&apos;s birth rate (England&apos;s is not dropping quite so clearly as Scotland&apos;s) sits in the middle of the European range -- with Italy, Spain, and Germany with the lowest rates and Ireland&apos;s showing the most rapid fall.",1.0,1.0,0.0,1.0,0.0,1.0
1487,1,Euskirchen is in Germany.,"Michael Herman, spokesman for the Euskirchen prosecutor&apos;s office, said, &quot;As far as I know, this is the first time anything like this has happened in a German court.&quot;",0.4807065764224146,0.4666666666666667,0.6328475408677413,0.36715245913225864,0.6,0.4
1488,0,John Lennon belonged to the Beatles.,Lennon&apos;s introduction from Jurgen&apos;s book sums things up reasonably well: &quot;Jurgen Vollmer was the first photographer to capture the beauty and the spirit of the Beatles&quot;.,0.4428670652195543,0.4666666666666667,0.5367088330933544,0.46329116690664573,0.6,0.4
1498,0,Moscow is the capital of Russia.,"If Russia is excluded from NATO membership while Poland and Hungary are on the path to becoming NATO allies, how can Moscow avoid the conclusion that a renewed and enlarged NATO retains its traditional objective of confronting Russia?",0.44063695491474497,0.4666666666666667,0.48262747893572444,0.5173725210642757,0.6,0.4
1500,0,Kim Il Sung died at the age of 82.,"Over the long haul, Washington is waiting for death to come to Kim Il Sung -- the 82-year-old North Korean dictator, known to his countrymen as the Great Leader, who has been the country&apos;s unchallenged power since before the 1953 Korean War armistice.",0.6276894362674497,0.5333333333333333,0.21030847558153504,0.789691524418465,0.3,0.7
1501,0,The G7 summit was held in Naples.,"Surveying clean streets blessedly free of cars one morning this week, Fulvio Milone, a longtime newspaper correspondent based in Naples, says nobody expects the G-7 overhaul to be the opening salvo in a social revolution.",0.5485062130317581,0.4666666666666667,0.28004049561134386,0.7199595043886562,0.4,0.6
1502,1,The &quot;Golden Lion&quot; is awarded at the Venice Film Festival.,"The Venice Film Festival opened Thursday with a dispute over a celebrity judge threatening to steal the limelight from Oliver Stone, whose &quot;Natural Born Killers&quot; is favored to win the Golden Lion Award.",0.5043738536045893,0.4666666666666667,0.6698364074994889,0.3301635925005111,0.6,0.4
1503,1,The Iraqi invasion of Kuwait took place in 1990.,"The recognition means that Iraq has abandoned its traditional claim to Kuwait, a claim that Hussein invoked as his excuse for invading the small emirate in 1990 and precipitating the Persian Gulf War that ended with his defeat.",0.8670044601050565,0.8,0.9367011382669659,0.06329886173303409,0.9,0.1
1504,0,"Quentin Tarantino&apos;s film, &quot;Pulp Fiction&quot; won Best Director at the Cannes Film Festival.","Morris has been working to develop independent filmmakers and was especially buoyed by the recent Cannes Film Festival where &quot;Pulp Fiction&quot; -- with director Quentin Tarantino and actors Willis and John Travolta, all Morris clients -- was the big winner.",0.5666536421396035,0.5333333333333333,0.2613417491599078,0.7386582508400922,0.3,0.7
1506,0,Japanese suicide pilots are called kamikaze pilots.,"The time period in concern is from early 1944 to 1945, and the topic being the Kamikaze pilots, and the region of research was within Japan, mainly Kyushu.",0.5481030083340283,0.4666666666666667,0.28011001063168495,0.7198899893683152,0.4,0.6
1507,0,Hitler belonged to the Nazi party.,"The Hitler Historical Museum is a non-biased, non-profit museum devoted to the study and preservation of the world history related to Adolf Hitler and the National Socialist Party.",0.6528962016063179,0.5333333333333333,0.19146831118897684,0.8085316888110232,0.3,0.7
1508,1,Hitler wrote Mein Kampf.,Why doesn&apos;t Hitler revise Mein Kampf?,0.4455214599361174,0.4666666666666667,0.5496800735036321,0.4503199264963679,0.6,0.4
1509,0,George Washington was the first president of America.,"Washington was re-elected president in 1792, and the following year the most divisive crisis arising out of the personal and political conflicts within his cabinet occurred--over the issue of American neutrality during the war between England and France.",0.7480962729691121,0.6444444444444445,0.12897625734889787,0.8710237426511022,0.2,0.8
1510,1,James Bond is an agent for the British Secret Service.,"Mystified by the sudden disappearance of Commander John Strangways, their agent in Jamaica, the British Secret Service sends for agent Bond.",0.49454199199114296,0.5333333333333333,0.6561593362402255,0.34384066375977457,0.7,0.3
1512,1,Lisa Marie Presley&apos;s father was Elvis Presley.,"Lisa Marie was aware of the pressures of being Elvis Presley&apos;s daughter, so she didn&apos;t exactly pursue songwriting that seriously.",0.741388956550171,0.6444444444444445,0.8671135650493775,0.13288643495062255,0.8,0.2
1516,0,The Cyrillic alphabet was introduced in 863.,The Cyrillic alphabet achieved its current form in 1708 during the reign of Peter the Great.,0.775997425605905,0.6444444444444445,0.11258538123315862,0.8874146187668414,0.2,0.8
1520,1,38 American states have the daeth penalty.,At year-end 1997 the death penalty was authorized by the statutes of 38 States and by Federal statute.,0.7292623907342761,0.8,0.8589386376032211,0.14106136239677894,0.9,0.1
1521,1,Apartheid in South Africa was abolished in 1990.,"On 2 February 1990, at the opening of Parliament, he declared that apartheid had failed and that the bans on political parties, including the ANC, were to be lifted.",0.4390654507639395,0.4444444444444444,0.5074914082267219,0.4925085917732781,0.5,0.5
1522,0,Nelson Mandela served 27 years of imprisonment.,"Released on 11 February 1990, Mandela plunged wholeheartedly into his life&apos;s work, striving to attain the goals he and others had set out almost four decades earlier.",0.7480962729691121,0.6444444444444445,0.12897625734889787,0.8710237426511022,0.2,0.8
1524,0,Pierre and Marie Curie discovered radioactivity.,"The discovery of emissions of radiations from heavier elements like Uranium by Henry Bequerel in 1896, is known as radioactivity.",0.6943238037316747,0.6444444444444445,0.16343593118519165,0.8365640688148084,0.2,0.8
1525,1,There are about 100 million landmines in the world.,"There are currently estimated to be somewhere between 60-100 million landmines in the ground worldwide, this remains a rough estimate since few accurate records were kept when mines were deployed.",0.4486046654483278,0.4666666666666667,0.5619643708121753,0.43803562918782474,0.6,0.4
1529,1,El Nino occurs in the Pacific.,"During El Nino (bottom panel of the schematic diagram), the trade winds relax in the central and western Pacific leading to a depression of the thermocline in the eastern Pacific, and an elevation of the thermocline in the west.",0.5070016192246747,0.5333333333333333,0.6732243287599246,0.3267756712400755,0.7,0.3
1530,0,The Amish are descendants of the Swiss Anabaptists of 16th-Century Europe.,The Amish began as a small faith group that split-off from the Swiss Mennonites during the late 17th century.,0.6820190703812005,0.6444444444444445,0.17123324232928436,0.8287667576707157,0.2,0.8
1531,0,The Al Aqsa Mosque is in Jerusalem.,"Built by the Caliph al-Walid (r. 705-715), of the Umayyad dynasty, El-Aksa is one of the largest and most important mosques in the Muslim world, and the earliest in Palestine.",0.7390001372616768,0.6444444444444445,0.13423707662845907,0.8657629233715409,0.2,0.8
1532,1,Yves Saint Laurent is a fashion designer.,"Saint Laurent struck out on his own in 1961, opening his own fashion house where he created haute couture for socialites and celebrities.",0.789403546324367,0.8,0.8949297603773047,0.10507023962269532,0.9,0.1
1533,1,The Yakuza is the Japanese mafia.,"In Japan, organized crime and criminals come under the general heading of Yakuza.",0.6855810530396611,0.6444444444444445,0.8311696653954609,0.16883033460453917,0.8,0.2
1536,0,"10,000 people are killed by landmines every year.","Each year, 26,000 people are killed or mutilated by landmines of which 8,000 are children",0.4751756210424654,0.4666666666666667,0.3753153955808604,0.6246846044191396,0.4,0.6
1537,1,Up to 70 countries are effected by landmines.,"The roads and paths, forests and pastures of an estimated 70 countries around the world have been made treacherous by landmines.",0.775997425605905,0.6444444444444445,0.8874146187668414,0.11258538123315862,0.8,0.2
1538,1,The Liffey flows through Dublin.,"Dividing the Northside of Dublin from the Southside, the Liffey is spanned by road bridges.",0.8629977332367296,0.8,0.9345611886287706,0.06543881137122964,0.9,0.1
1539,0,Ulysses was launched to study the Sun.,Since early 1992 Ulysses has been monitoring the stream of stardust flowing through our Solar System.,0.647886675566972,0.5333333333333333,0.19537691929032439,0.8046230807096757,0.3,0.7
1540,1,The Ulysses mission started in 1990.,Ulysses was launched in 1990 on a five-year mission to study the sun.,0.5089853576698793,0.4666666666666667,0.6756179101082498,0.32438208989175027,0.6,0.4
1541,1,Aldrich H. Ames was accused of spying for the Russians.,"On February 21, 1994, agents from the Federal Bureau of Investigation (FBI) arrested a 52-year old employee of the Central Intelligence Agency (CIA), Aldrich Hazen Ames, outside his Arlington, Virginia residence, on charges of conspiracy to commit espionage on behalf of Russia and the former Soviet Union.",0.6308461140464973,0.6444444444444445,0.7918679299160549,0.20813207008394513,0.8,0.2
1542,1,The Red Square is in Moscow.,"Delimited by the stark severity of the mausoleum, the expansive facade of the world-famous GUM department store, and the exuberant colors of St. Basil&apos;s Cathedral, Red Square is, and deserves to be, the requisite first stop for any visitor to Moscow.",1.0,1.0,1.0,0.0,1.0,0.0
1546,1,"France, Russia and Britain signed the Triple Entente.","That agreement created the international group opposing the Triple Alliance-France, Great Britain, and Russia had formed the Triple Entente.",0.5432133227456232,0.5333333333333333,0.713536925302946,0.28646307469705395,0.7,0.3
1547,0,Buddhism is practiced in Thailand.,"Mahayana Buddhism (sometimes called Northern Buddhism) is largely found in China, Japan, Korea, Tibet and Mongolia.",0.5815614764615505,0.5333333333333333,0.2484267604957691,0.7515732395042309,0.3,0.7
1548,1,The Buddha is Nepalese.,"The Buddha was born Siddhartha Gautama, a prince of the Sakya tribe of Nepal, in approximately 566 BC.",0.6455344212923911,0.6444444444444445,0.8027735318073744,0.1972264681926257,0.8,0.2
1549,0,The World Conference on Women took place in Beijing.,Wasn&apos;t it after the women&apos;s conference in Nairobi ten years ago that the world focused for the first time on the crisis of domestic violence?,0.8788213560057043,0.8,0.05733355807238377,0.9426664419276162,0.1,0.9
1550,1,The Anglican church in Japan approved the ordination of women.,"In 1998, the General Assembly of the Nippon Sei Ko Kai (Anglican Church in Japan) voted to accept female priests.",0.5942303053065684,0.5333333333333333,0.7625154147784491,0.237484585221551,0.7,0.3
1551,0,Caracas is the capital of Venezuela.,"&quot;Caracas&quot; is the word used by the aboriginal tribes which lived on the north coastal regions of the earlier Venezuela, for named an autochthonous kind of a plant called &quot;Amaranth&quot; in another places of the World.",0.5485062130317581,0.4666666666666667,0.28004049561134386,0.7199595043886562,0.4,0.6
1552,0,Shaquille O Neal plays for the Orlando Magic.,"In 1996, Shaq became a free agent and accepted a $120 million dollar offer from the LA Lakers.",0.6591700478391882,0.5333333333333333,0.18689846194401874,0.8131015380559812,0.3,0.7
1553,1,Antioquia is in Colombia.,"It has access to the Caribbean Sea at the Gulf of Uraba in the northwesternmost part of the department, while in central Antioquia two ranges of the Colombian Andeas meet.",0.47553832240835003,0.4666666666666667,0.3734616424438674,0.6265383575561326,0.4,0.6
1554,0,Hans Blix is the Director General of IAEA.,"Meeting in Moscow with IAEA Director General Mohamed ElBaradei 29 June, Russian President Vladimir Putin lauded the Agency&apos;s work in expressing his country&apos;s continuing and full support.",0.5240144105193603,0.4666666666666667,0.30588621224818063,0.6941137877518193,0.4,0.6
1555,1,The Trevi Fountain is in Rome.,"From Via del Tritone we enter Via della Stamperia, which leads to the Trevi Fountain, certainly the most famous and spectacular fountain in Rome, made even more famous by the night-time wading of Anita Ekberg in Federico Fellini&apos;s film &quot;La dolce vita&apos;.",0.8629977332367296,0.8,0.9345611886287706,0.06543881137122964,0.9,0.1
1556,1,Berry Gordy Jr. started Mowtown Records.,"Founder and owner of the Tamla-Motown family record labels, Berry Gordy, Jr., established Motown Records as one of the most important independent labels in the early &apos;60s.",0.647886675566972,0.5333333333333333,0.8046230807096757,0.19537691929032439,0.7,0.3
1557,1,EMI acquired Mowtown records.,"Sixteen years after the Detroit native began selling pieces of what was once America&apos;s biggest black-owned enterprise, Gordy announced a deal Wednesday that gives EMI Music Publishing ownership of Motown&apos;s 15,000 compositions.",0.5186132680794404,0.5333333333333333,0.6860045317879643,0.31399546821203567,0.7,0.3
1559,1,Banting conducted research of diabetes.,"Working with fellow Canadians Charles Best and James Collip, Banting determined that insulin was the key to treating diabetes.",0.8186580101978296,0.8,0.9111763452746444,0.08882365472535561,0.9,0.1
1560,1,Ivan Getting invented the GPS.,The technological triumph known as GPS - the Global Positioning System of satellite-based navigation - was incubated in the mind of Ivan Getting.,0.48211863170450825,0.4666666666666667,0.6376382449651166,0.36236175503488344,0.6,0.4
1561,1,Marilyn Monroe starred alongside Clark Gable in &quot;The Misfits&quot;.,"Marilyn Monroe&apos;s last film, The Misfits, had already been in release for 16 months before her death on August 5, 1962, although her costar Clark Gable had died three months before the film&apos;s premiere in February 1961, giving that film a reputation as a multi-jinxed project.",0.8566649202272876,0.8,0.9313457493829881,0.0686542506170118,0.9,0.1
1562,0,Ted Turner founded the CNN news channel.,"&quot;Look!&quot; Turner shouts, pulling back the curtain in his new office to show off his perfect view of the giant red CNN logo that identifies his former headquarters.",0.7558568710960422,0.6444444444444445,0.12429939322519247,0.8757006067748075,0.2,0.8
1563,1,Ian Paisley is a member of the DUP.,"In the 1970s Paisley, sometimes affectionately known as &apos;Big Ian&apos;, established the most successful and longest lasting of his political movements, the Democratic Unionist Party which soon won seats at local council, province, national and European level.",0.4796332925217929,0.4666666666666667,0.6310280485526482,0.36897195144735184,0.6,0.4
